listing_id,update_time,YEAR,listing_name,location_address,COUNTY,STATE,orgnization,orgnization_1,orgnization_2,orgnization_3,orgnization_4,orgnization_888,orgnization_1_desc,orgnization_2_desc,orgnization_3_desc,orgnization_4_desc,orgnization_other_desc,listing_desc,location_x,location_y,location_desc,location_site,location_site_otherdesc,location_indoor,specialproductionmethods,specialproductionmethods_1,specialproductionmethods_2,specialproductionmethods_3,specialproductionmethods_4,specialproductionmethods_5,specialproductionmethods_6,specialproductionmethods_7,specialproductionmethods_8,specialproductionmethods_9,specialproductionmethods_10,specialproductionmethods_11,specialproductionmethods_12,specialproductionmethods_13,specialproductionmethods_14,specialproductionmethods_888,specialproductionmethods_other_desc,saleschannel_onlineorder,saleschannel_onlineorder_1,saleschannel_onlineorder_2,saleschannel_onlineorder_3,saleschannel_onlineorder_2_desc,saleschannel_onlineorder_3_desc,saleschannel_onlineorder_other_desc,saleschannel_phoneorder,saleschannel_csaorder,saleschannel_csaorder_1,saleschannel_csaorder_2,saleschannel_csaorder_3,saleschannel_csaorder_1_desc,saleschannel_csaorder_2_desc,saleschannel_csaorder_3_desc,saleschannel_csa_vendor,saleschannel_csa_vendor_1,saleschannel_csa_vendor_2,saleschannel_deliverymethod,saleschannel_deliverymethod_1,saleschannel_deliverymethod_2,saleschannel_deliverymethod_3,saleschannel_deliverymethod_2_desc,acceptedpayment,acceptedpayment_1,acceptedpayment_2,acceptedpayment_3,acceptedpayment_4,acceptedpayment_5,acceptedpayment_6,acceptedpayment_7,acceptedpayment_888,acceptedpayment_7_desc,acceptedpayment_other_desc,FNAP,FNAP_1,FNAP_2,FNAP_3,FNAP_4,FNAP_5,FNAP_888,SNAP_option,SNAP_option_1,SNAP_option_2,FNAP_3_desc,webscriping,bulktable_id,bulktable_row_id
301413,1/28/2021,2021,Southwest Plaza Farmers Market,"Wadsworth and Bowles, Littleton , Colorado 80123",Jefferson County,Colorado,,,,,,,,,,,,,-105.09573,39.611904,Southwest Plaza Mall,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,SNAP;Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,,,,
301414,1/29/2021,2021,Highlands Ranch Farmers Market,"Highlands Ranch Pkwy and Dorchester Rd, Highlands Ranch , Colorado 80129",Douglas County,Colorado,,,,,,,,,,,,,-104.99968,39.547023,Town Center South,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,SNAP;Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,,,,
301415,1/30/2021,2021,Woolery Farmers' Market,"2250 W Sunstone Dr, Bloomington, Indiana 47403",Monroe County,Indiana,,,,,,,,,,,,,-86.559788,39.138753,The open field at the Woolery Mill,,Private business field,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,SNAP;Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,,,,
301416,1/30/2021,2021,Aurora Farmers Market,"170 Main Street, Aurora, New York 13026",Cayuga County,New York,,,,,,,,,,,,,-76.699995,42.744684,"Our highly visible Farmers Market location is at the Wells College Boathouse, alongside heavily traveled State Route 90 in Aurora. It offers participating vendors a terrific opportunity to sell their products.",Educational institution;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,,,,
301417,1/30/2021,2021,Crawfordsville Farmers Market,"100 W Pike St., Crawfordsville, Indiana 47933",Montgomery County,Indiana,,,,,,,,,,,,,-86.903732,40.040652,held at Pike Place in Historic Downtown Crawfordsville,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,0,1,0,0,1,0,Accept EBT at a central location;,1,0,,,,
301418,1/30/2021,2021,Crawfordsville Winter Market,"400 Parke Avenue, Crawfordsville, Indiana 47933",Montgomery County,Indiana,,,,,,,,,,,,,-86.896007,40.04604,Winter Market held inside the large 4H building on Parke Avenue,,Montgomery County 4h Fairgrounds,Entire time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,0,1,0,0,1,0,Accept EBT at a central location;,1,0,,,,
301419,2/2/2021,2021,Knox County Farmers Market,"107 N 4th St, Edina, Missouri 63537",Knox County,Missouri,,,,,,,,,,,,,-92.172403,40.167824,"The Knox County Farmers Market is held in the courtyard of the Knox County Courthouse in Edina, Missouri.",Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,,,,
301420,2/2/2021,2021,Steelville Farmer & Artist Saturday Morning Market,"392 Main St, Steelville, Missouri 65565",Crawford County,Missouri,,,,,,,,,,,,,-91.358368,37.967138,,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,0,1,0,0,1,0,Accept EBT at a central location;,1,0,,,,
301421,2/2/2021,2021,Steelville Farmer & Artist Wednesday Night Market,"Hoppe Spring Park, Church Street, Steelville, Missouri 65565",Crawford County,Missouri,,,,,,,,,,,,,-91.359291,37.966076,,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,0,1,0,0,1,0,Accept EBT at a central location;,1,0,,,,
301423,2/4/2021,2021,New Orleans East Hospital Farmer's Market,"5620 Read Boulevard, New Orleans, Louisiana 70127",Orleans Parish,Louisiana,,,,,,,,,,,,,-89.975013,30.030672,First blacktop hospital parking lot on left when coming off Lake Forrest,Healthcare institution;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;,1,0,0,0,1,0,,0,0,,,,
301424,2/4/2021,2021,Ballard Farmers Market,"5300 Ballard AVE NW, Seattle , Washington 98107",King County,Washington,,,,,,,,,,,,,-122.3845,47.667512,The Market has operated along the historic cobblestone stretch of Ballard Avenue NW between Vernon Place and 22nd Avenue Ballard AVE NW. The 2 entrance points are:  The intersection of NW Market Street and 22nd AVE NW and The intersection of NW Vernon Place and Ballard AVE NW,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,,,,
301425,2/4/2021,2021,Madrona Farmers Market,"1126 Martin Luther King Jr Way  , Seattle , Washington 98122",King County,Washington,,,,,,,,,,,,,-122.29575,47.612616,"The  Market is located in the parking lot of the Madrona Grocery Outlet, at the corner of Martin Luther King, Jr. Way and E. Union Street.",Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,,,,
301426,2/4/2021,2021,Wallingford Farmers Market,"4800 Meridian Ave N , Seattle , Washington 98103",King County,Washington,,,,,,,,,,,,,-122.33335,47.663924,The Wallingford Farmers Market is located in Meridian Park at the corner of Meridian Avenue N and N 50th Street.,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,,,,
301430,2/7/2021,2021,La Cienega Farmers Market,"1835 La Cienega Blvd, Los Angele, California 90035",Los Angeles County,California,,,,,,,,,,,,,-118.37983,34.044973,Located on the corner of 18th Street and Holt Avenue in the La Cienega Plaza shopping center (near the Target store),Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,,,,
301431,2/7/2021,2021,Culver City Farmers Market,"Main Street in Culver City, Culver City, California 90232",Los Angeles County,California,,,,,,,,,,,,,-118.39464,34.024936,Located on Main Street between Venice Blvd and Culver Blvd,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,,,,
301432,2/9/2021,2021,Kenosha Public Market - Summer Outdoor,"625 52nd Street, Kenosha, Wisconsin 53140",Kenosha County,Wisconsin,,,,,,,,,,,,,-87.819945,42.587205,City of Kenosha Municipal Bldg Parking Lot & Veterans Park,Private business parking lot;,,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,,,,
301433,2/9/2021,2021,Kenosha Public Market - Winter Indoor,"625 57th Street, Kenosha, Wisconsin 53140",Kenosha County,Wisconsin,,,,,,,,,,,,,-87.819183,42.584009,Located in The Vault Banquet Hall on first floor of tallest building in downtown Kenosha.,,First floor of retail office building,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,,,,
301434,2/9/2021,2021,Gooding Farmer's Market,"Corner of 13th and Main, Gooding, Idaho 83330",Gooding County,Idaho,,,,,,,,,,,,,-114.71252,42.932194,On the yard of the ISDB school,Educational institution;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,SNAP;Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,,,,
301435,2/12/2021,2021,Freight House Farmers' Market,"421 West River Drive #32, Davenport, Iowa 52801",Scott County,Iowa,,,,,,,,,,,,,-90.582083,41.519748,"The Davenport Freight House Farmers Market is located along the scenic Mississippi Riverfront, anchored by the historic Freight House Building in lovely downtown Davenport, Iowa.",Private business parking lot;,,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,,,,
301436,2/17/2021,2021,Herriman Farmers Market,"5355 W. Herriman Main St., Herriman, Utah 84096",Salt Lake County,Utah,,,,,,,,,,,,,-112.01503,40.515537,"J. Lynne Crane Park, adjacent to the Herriman City Building.",Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,0,1,0,0,1,0,Accept EBT at a central location;,1,0,,,,
301437,2/17/2021,2021,Old Capitol Farmers Market,"4th and Adams, Springfield , Illinois 62701",Sangamon County,Illinois,,,,,,,,,,,,,-89.650662,39.800581,Located in the heart of downtown Springfield.,Closed-off public street;,,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,,,,
301438,2/19/2021,2021,Menominee Historic Downtown Farmers Market  Association,"Menominee, Michigan 49858",Menominee County,Michigan,,,,,,,,,,,,,-87.604562,45.107233,Spies Library Parking lot enter 9th Ave from Doyle Dr & Exit on 1st Street,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,,,,
301439,2/19/2021,2021,Marinette Artisan & Farm Market,"1607 Main Street, Marinette , Wisconsin 54143",Marinette County,Wisconsin,,,,,,,,,,,,,-87.628231,45.098174,Corner of Main Street & Wells Street. Enter parking lot from Wells Street Following all COVID-19 protocol Mask wearing a must.,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,,,,
301440,2/19/2021,2021,Aquidneck Growers Market - Wednesday,"Memorial Blvd, Newport, Rhode Island 02840",Newport County,Rhode Island,,,,,,,,,,,,,-71.305831,41.483658,,,Along the sidewalk on Memorial Blvd,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;SNAP;Accept EBT at a central location;;,0,1,0,1,0,0,Accept EBT at a central location;,1,0,,,,
301444,2/24/2021,2021,Belleville Farmers Market,"Main and 4th, Belleville, Michigan 48111",Wayne County,Michigan,,,,,,,,,,,,,-83.482812,42.201917,4th Street Square,,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,,,,
301445,2/24/2021,2021,Goddard Memorial State Park Farmers Market,"1095 Ives Rd, Warwick, Rhode Island 02818",Kent County,Rhode Island,,,,,,,,,,,,,-71.444335,41.649602,,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,,,,
301447,2/24/2021,2021,Washington on the Brazos Farmers Market,"23400 Park Road 12, Washington, Texas 77880",Washington County,Texas,,,,,,,,,,,,,-96.403458,30.2145775,located under the Live Oaks in front of Visitor Center at Washington on the Brazos SHS,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,,,,
301448,2/24/2021,2021,Westerly Land Trust Farmers Market,"61-85 Main Street, Westerly, Rhode Island 02891",Washington County,Rhode Island,,,,,,,,,,,,,-71.83172,41.375089,Site of the skating rink on Main Street- parking on Commerce St.,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;SNAP;Accept EBT at a central location;;,1,1,0,0,0,0,Accept EBT at a central location;,1,0,,,,
301449,2/26/2021,2021,Kenosha Public Market,"Outdoor Summer Market 625 52nd Street- Indoor Winter Market 625 57th Street, Kenosha, Wisconsin 53140",Kenosha County,Wisconsin,,,,,,,,,,,,,-87.819902,42.587189,Outdoor Summer Market - Parking lot of City of Kenosha Municipal Bldg. & Veterans ParkIndoor Winter Market - 625 57th Street at The Vault Banquet Hall,,"Outdoor-Local Govt, Indoor-Private Business 1st Floor",Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;,1,0,0,0,0,0,,0,0,,,,
301450,3/5/2021,2021,Monticello Market on the Square,"119 W. Washington St., Monticello, Georgia 31064",Jasper County,Georgia,,,,,,,,,,,,,-83.683495,33.304642,Located on the Square in downtown Monticello,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,,,,
301451,3/9/2021,2021,Northside Farmers' Market,"2901 N. Sherman Ave., Madison, Wisconsin 53704",Dane County,Wisconsin,,,,,,,,,,,,,-89.362808,43.128145,"Northside Town Center, between the bank and Willy St. Co-op.",Private business parking lot;,,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,,,,
301452,3/9/2021,2021,Pine City Farmers Market,"Main Street and 1st Ave NW, Pine City, Minnesota 55063",Pine County,Minnesota,,,,,,,,,,,,,-92.970689,45.832364,"Along old Highway 61 (Main Street) just north of the Snake River, at the Pine County Fairgrounds.",,county fairgrounds,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,,,,
301453,3/10/2021,2021,Grinnell Farmers Market,"833 4th Ave, Grinnell, Iowa 50112",Poweshiek County,Iowa,,,,,,,,,,,,,-92.724057,41.743189,Market is located at the corner of 4th and Broad Street in Central Park in downtown Grinnell.,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;;,1,1,0,0,1,0,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1,,,,
301454,3/11/2021,2021,Owen County Farmers Market,"459 W. Morgan Street (SR46), Spencer, Indiana 47460",Owen County,Indiana,,,,,,,,,,,,,-86.769484,39.286121,Babbs Supermarket's west-side lot.,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;Senior Farmers Market Nutrition Program;,0,0,0,1,1,0,,0,0,,,,
301455,3/12/2021,2021,Woodstock Farmers Market-Tuesday Summer,"112 S. Benton St., Woodstock, Illinois 60098",McHenry County,Illinois,,,,,,,,,,,,,-88.435654,42.310266,Located on the Historic Woodstock Square,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,0,1,0,1,1,0,Accept EBT at a central location;,1,0,,,,
301456,3/12/2021,2021,Woodstock Farmers Market-Saturday Summer,"112 S. Benton St., Woodstock, Illinois 60098",McHenry County,Illinois,,,,,,,,,,,,,-88.435654,42.310266,Located on the Historic Woodstock Square,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,0,1,0,1,1,0,Accept EBT at a central location;,1,0,,,,
301457,3/14/2021,2021,Cumberland Farmers Market,"11501 E Washington Street, Cumberland, Indiana 46229",Marion County,Indiana,,,,,,,,,,,,,-85.961539,39.77586,Parking lot on west side of Cumberland Town Hall.,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Some/all market vendors will accept EBT through individual POS;;,1,1,0,0,1,0,Some/all market vendors will accept EBT through individual POS;,0,1,,,,
301458,3/14/2021,2021,Farmers Market at the Fairgrounds,"620 N Apple Street, Greenfield, Indiana 46140",Hancock County,Indiana,,,,,,,,,,,,,-85.75624,39.791832,"Held at the Hancock County Fairgrounds. Under the food court during the summer or at the extension office parking lot during the fair. Winter market is held inside the Sheep Barn or Show Arena,",,Hancock County Fairgrounds,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;SNAP;Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;;,1,1,0,0,0,0,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1,,,,
301460,3/15/2021,2021,Little River County Farmers Market,"Ashdown, Arkansas 71822",Little River County,Arkansas,,,,,,,,,,,,,-94.1176,33.661403,Tractor Supply parking lot,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,,,,
301461,3/15/2021,2021,Cross County Farmer's Market,"705 E. Union Avenue, Room 2, Wynne, Arkansas 72396",Cross County,Arkansas,,,,,,,,,,,,,-90.786483,35.223532,Cross County Courthouse lawn.,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,,,,
301462,3/15/2021,2021,Grand Prairie Farmers Market,"505 S. Main St., Stuttgart , Arkansas 72160",Arkansas County,Arkansas,,,,,,,,,,,,,-91.55237,34.49802,The Farmers Market pavilion is located in Downtown Stuttgart beside the Chamber of Commerce.,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,,,,
301463,3/16/2021,2021,Springdale Farmers Market,"992 E. Emma Ave., Springdale , Arkansas 72764",Washington County,Arkansas,,,,,,,,,,,,,-94.11845,36.18745,Memorial Plaza at the Jones Center,,Family Community Center,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,,,,
301464,3/16/2021,2021,Conway Farmers' Market,"150 Amity Rd., Conway, Arkansas 72032",Faulkner County,Arkansas,,,,,,,,,,,,,-92.41257,35.077695,Antioch Baptist Church parking lot,Faith-based institution;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;,1,0,0,0,0,0,,0,0,,,,
301466,3/16/2021,2021,Paragould Farmers' Market,"100 W. Emerson, Paragould, AR, Arkansas 72450",Greene County,Arkansas,,,,,,,,,,,,,-90.486623,36.05557,100 west block of Emerson Street,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,,,,
